Method:,double_shade_pso,Function:,Rotated_Hyper_Ellipsoid,NFE:,100000.0,Seed:,397285674
Method:,double_shade,Function:,Hartman_3D,NFE:,500000.0,Seed:,397285674
score within threshold,0.06898351737725875
score on contour,0.053178611373219935
min,9.684911554952436e-05
pop,100
contour %,0.30766044442068974
below threshold %,0.5961436316567693
"
"
Method:,double_shade,Function:,Rastrigin,NFE:,100000.0,Seed:,397285674
score within threshold,2.3727679470632377
score on contour,3.0183993562045672
min,0.0
pop,100
contour %,0.5178571428571429
below threshold %,0.4888888888888889
"
"
Method:,double_shade,Function:,Rastrigin,NFE:,200000.0,Seed:,397285674
score within threshold,1.7123118470220875
score on contour,2.4798091534858147
min,0.0
pop,100
contour %,0.8928571428571429
below threshold %,0.9277777777777778
"
"
Method:,double_shade,Function:,Rastrigin,NFE:,500000.0,Seed:,397285674
score within threshold,0.3557029753853679
score on contour,0.7336731898220586
min,0.0
pop,100
contour %,1.0
below threshold %,1.0
"
"
Method:,double_shade,Function:,Levy,NFE:,100000.0,Seed:,397285674
score within threshold,0.25352352705126746
score on contour,0.4320229252459299
min,0.0005031761655051
pop,100
contour %,0.3656965648854962
below threshold %,0.5999371629051683
"
"
Method:,double_shade,Function:,Levy,NFE:,200000.0,Seed:,397285674
score within threshold,0.22204352733095578
score on contour,0.38704254856449066
min,0.0003573952784755
pop,100
contour %,0.572280534351145
below threshold %,0.8337958841702885
"
"
Method:,double_shade,Function:,Levy,NFE:,500000.0,Seed:,397285674
score within threshold,0.1702513338846204
score on contour,0.32845950979509564
min,0.0007481654358234
pop,100
contour %,0.7564408396946565
below threshold %,0.9254594962559565
"
"
Method:,jderpo,Function:,Rotated_Hyper_Ellipsoid,NFE:,100000.0,Seed:,397285674
score within threshold,0.1151118300269736
score on contour,0.14618522177895252
min,4.477882163762383e-06
pop,2000
contour %,1.0
below threshold %,1.0
"
"
Method:,jderpo,Function:,Rotated_Hyper_Ellipsoid,NFE:,200000.0,Seed:,397285674
score within threshold,0.09505259443041522
score on contour,0.12133682356147171
min,2.9196720775407205e-07
pop,4000
contour %,1.0
below threshold %,1.0
"
"
Method:,jderpo,Function:,Rotated_Hyper_Ellipsoid,NFE:,500000.0,Seed:,397285674
score within threshold,0.07352679270506611
score on contour,0.09384392775023716
min,1.7329506695363792e-06
pop,10000
contour %,1.0
below threshold %,1.0
"
"
Method:,jderpo,Function:,Ackley,NFE:,100000.0,Seed:,397285674
score within threshold,0.0869204302618744
score on contour,0.06745546859259795
min,0.0038729788367419
pop,2000
contour %,0.007297294536986917
below threshold %,0.02327
"
"
Method:,jderpo,Function:,Ackley,NFE:,200000.0,Seed:,397285674
score within threshold,0.08192523157721797
score on contour,0.06834817841326292
min,0.0022149915152075
pop,4000
contour %,0.015246953928487536
below threshold %,0.042654
"
"
Method:,jderpo,Function:,Ackley,NFE:,500000.0,Seed:,397285674
score within threshold,0.0762088358096366
score on contour,0.06812404754932976
min,0.0011151472848779
pop,10000
contour %,0.03755502333704411
below threshold %,0.084505
"
"
Method:,jderpo,Function:,Himmelblau,NFE:,100000.0,Seed:,397285674
score within threshold,0.1496090091800523
score on contour,0.15317053870194067
min,1.3439455319841365e-05
pop,2000
contour %,0.26436567164179103
below threshold %,0.4286465868736025
"
"
Method:,jderpo,Function:,Himmelblau,NFE:,200000.0,Seed:,397285674
score within threshold,0.13763249920190332
score on contour,0.14184883399874007
min,9.411690025551422e-06
pop,4000
contour %,0.40615671641791046
below threshold %,0.5537945547810075
"
"
Method:,jderpo,Function:,Himmelblau,NFE:,500000.0,Seed:,397285674
score within threshold,0.11704563202700687
score on contour,0.12508894489781314
min,9.450662438681425e-06
pop,10000
contour %,0.6401119402985075
below threshold %,0.7471392871235039
"
"
Method:,jderpo,Function:,Rosenbrock,NFE:,100000.0,Seed:,397285674
score within threshold,1.3903345467583614
score on contour,1.3644037304668752
min,0.0006348042268233
pop,2000
contour %,0.9459459459459459
below threshold %,0.8805309734513275
"
"
Method:,jderpo,Function:,Rosenbrock,NFE:,200000.0,Seed:,397285674
score within threshold,1.4698089723262961
score on contour,1.2389046901382132
min,0.000526949347194
pop,4000
contour %,0.9459459459459459
below threshold %,0.9314159292035398
"
"
Method:,jderpo,Function:,Rosenbrock,NFE:,500000.0,Seed:,397285674
score within threshold,1.3199413942989442
score on contour,1.2143739121561063
min,6.325469739639193e-05
pop,10000
contour %,0.972972972972973
below threshold %,0.9513274336283186
"
"
Method:,jderpo,Function:,Hartman_3D,NFE:,100000.0,Seed:,397285674
score within threshold,0.06442823208827193
score on contour,0.051114519696816345
min,-2.142164132301616e-06
pop,2000
contour %,0.008565052980397921
below threshold %,0.047619617282119255
"
"
Method:,jderpo,Function:,Hartman_3D,NFE:,200000.0,Seed:,397285674
score within threshold,0.06445596472978685
score on contour,0.04751879060000563
min,-2.147342639702288e-06
pop,4000
contour %,0.01091676799529657
below threshold %,0.06967446489838693
"
"
Method:,jderpo,Function:,Hartman_3D,NFE:,500000.0,Seed:,397285674
score within threshold,0.06795483520507865
score on contour,0.04994543058217863
min,-2.147538086028078e-06
pop,10000
contour %,0.03110677587888668
below threshold %,0.14499303757793847
"
"
Method:,jderpo,Function:,Rastrigin,NFE:,100000.0,Seed:,397285674
score within threshold,2.313237887482409
score on contour,3.0905260180476275
min,0.7298371354457878
pop,2000
contour %,0.6785714285714286
below threshold %,0.5833333333333334
"
"
Method:,jderpo,Function:,Rastrigin,NFE:,200000.0,Seed:,397285674
score within threshold,1.9530731970508821
score on contour,2.5214492803638433
min,0.5184126053378435
pop,4000
contour %,0.8214285714285714
below threshold %,0.8888888888888888
"
"
Method:,jderpo,Function:,Rastrigin,NFE:,500000.0,Seed:,397285674
score within threshold,1.202454448297794
score on contour,1.7313555433792078
min,0.1201086328789777
pop,10000
contour %,1.0
below threshold %,1.0
"
"
Method:,jderpo,Function:,Levy,NFE:,100000.0,Seed:,397285674
score within threshold,0.21341476046200275
score on contour,0.4497318574405738
min,4.653067208119249e-08
pop,2000
contour %,0.09112595419847329
below threshold %,0.27161334240980256
"
"
Method:,jderpo,Function:,Levy,NFE:,200000.0,Seed:,397285674
score within threshold,0.22508132898776848
score on contour,0.4528158644870607
min,1.2646139802762414e-08
pop,4000
contour %,0.16006679389312978
below threshold %,0.39508823375399277
"
"
Method:,jderpo,Function:,Levy,NFE:,500000.0,Seed:,397285674
score within threshold,0.22775283118493167
score on contour,0.4211336968976396
min,3.9162050663122625e-08
pop,10000
contour %,0.39599236641221375
below threshold %,0.662407708016966
"
"
